explain,url,__timestamp
"""I was a guess at Roof Mullen Shelter, for two nights. Second night 29th. Was a nightmare. I was W/C and racially profiled. The time of occurrences of 6pm. - 9pm.  of 2 employees. The first was with a heavy thick accent and new African decent. The young lady whore a black hoody and sat behind desk near eating area..She was asked a name she hid her name. I believe she was concealing her actions. She demanded me to walk to the restroom. Threatened to evict from the shelter.  Knowing and seeing a wheelchair. I had permission as accomadation to sleep in an area to meet my needs. The supervisor on shift gave permission. Does the lower rank have authority over higher rank? Is in question. No apologies were made by the 2  female employees. I was even profiled by describing my color of skin/ethnicity was in doubt. Described """" white skinned"""". Rude tone used by employees is unnecessary while helping a crippled person. If I was of darker skin tone would be o.k.. Premeditation was exercised by employees onto fair complected clients.Tiffany- Williams- Escobar""",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I was injured while at my job and out for over six weeks during that time I received workman s comp and during the last three weeks I was on light duty for 30 hours a week at my forty hour a week job. I am 300 dollars short on my rent this month but paid all I could have gone to food pantrys to get some help with food and don't get paid again for two weeks which all money will go out on bills. I have to go for surgery for an unrelated  matter on Aug. 28 and will be out for another 6 weeks. Any help u can give would be greatly appreciated.  Thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
VERY WELL ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I can't thank you enough.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
great information located in the right place on the website,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No that was it thank you it was very helpful,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Excellent tutorial,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
from every computer I've tried to access the anti choking training from  it says that its an unauthorized location....,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
awesome,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I want an online course. Then where would I go to take the test?,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No fees listed for what I need,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I can't put receipt card number,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I need help with my CASE n my information. Thank YOU..,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
milford office is closed,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I am now asking for repayments of two online loans that I applied for and have caused me serious financial harships in both cases thank you ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
How do you register to become qualified?,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I have moved. We left Hanover on May 31 and are moving into our new home in Northampton on June 15. I am assuming that Hingham District Court will not have me drive the 2 hours from Northampton for court. The scheduled date is 7/30/2018. If this could be moved to the nearest court in western Massachusetts, I would greatly appreciate it. New address:  218 Elm Street, Northampton, MA xxx-xx-xxxx. Thanks, in advance, for your attention.",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I need a list of cities and munis that are self insured, and what is the criteria",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"Please stop bending to the wills of the far left democrats. I'm an independent who is finding it hard to vote for anyone in Massachusetts. I like that you work with both sides of the political spectrum, that is so desperately needs these days. However, it seems no one cares about actually fixing issues anymore, just pushing agendas to stay in office.",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I know there are children in my own community who need help, and foster parents who would benefit from respite.I would especially like to be able help those my own community where I am familiar with local resources.  ",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
you are understaffed,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
It was fine.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
well writen and straight to the point. Great Haitian Creole interpreting job!,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"he has camera's and would always call if someone was not working or was taking a few min rest.always would be me if i wasn't doing work the way they wanted .I would like to know if Melissa has  a safety food certificate , she does not have one hanging up like it is supposed to.No respect for there elders .many night boys have quit because of melissa by the way she talks to them and treats them.i feel if i showed up to work on May 17,2018 for work i should have been paid for them and was not .Doug could or should have called me before i came in i was getting fired .my hours were for 3 to 9 P.M. and was fired at 3 p.m.had called out on a sat but did not get paid for that day also those hours were 12 p.m. til 5:15 p.m.i only used maybe 3 or 4 times in a year and a half called out and never got paid for them. ",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
not now,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I'm a traffic director/ crossing guard in the town of Stoneham, last day of school is June 18, they return to school on August 29 where do I apply for benefits for end of June to August 30th 2018",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I submit a request for Unemployment benefits on May 23, 2018. Today I found out my request was made inactive, and I had to re-open the case. Why did that happen?",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
It wouldbe nice if a duplicate decal were available online.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
i'm confused re:passport expired date.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
NO,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
good data - thanks !,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Very easy to navigate site.  Good job.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
i need it,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
State finally got something right,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Hopefully I will be called as scheduled,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
This is extremely helpful.  As an alcoholic in recovery I made mistakes in my past and now that I am moving forward in life it would be a huge help for my family and I if these mistakes were sealed.  Then I would have a better chance of providing for them. Thanks for making this information public ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Yes.. MBTA sucks!  ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Great source of information,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"I find it very hard to go on line and sign up for unemployment benefits. It seemed every thing was very complicated, and I consider myself a capable person who understands instructions.",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
The info about needing divorce or marriage certificate is hard to find it should be on the main page of rmv site. You go there with Social Security card and current bill and birth cert. which are all listed on main page. then at registry they tell you you need copy of marriage/divorce from 20 yrs ago ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
No thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"With all the fuel propaganda, it was very interesting to see a cost comparison for fuel types for a given normalized house.  Now I wish I had natural gas where I live in NY.  Propane may be more efficient than heating oil, but in the end, the total cost is higher than heating oil for the same house.",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Property taxes are not mentioned except in the header.  Are property taxes reduced for the elderly resident in towns in MA?,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Keep up the great work! ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"However, I still don't know how to file a complaint. It only instructs on what complaints not to file ...?",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Thank you!,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Thank you,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
went can i get my mass id,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Can I get Dig Safe within a few hours.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"Online Complaint Form has problematic imbedded limitations. Unable to cut/paste text for complaint summary. Summary section does not indicate its restriction to 1200 characters until after limit has been exceeded, requiring my extensive text editing to capture full complaint. ",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Easy to navigate,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
controlling of toxic air pullation,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"The pages are somewhat confusing, offering both claimant & employer on same page. Seems like would be simpler method of offering first step of one or the other than both side by side.  Web page design more so than ease of use,",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
It sounds very good in general; I hope to see it work in the specific (real) situations.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
give donts information as much as possile.,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
It would be nice to know what the legal length and the largest known of the bluefin tuna. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Nice site,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
Do you help veterans find jobs with tbi,/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
"Needed to know the difference for school!  They say caregiver, I say guardian",/locations/plymouth-aaa-limited-rmv-services,2018-06-12 00:00:00+00:00
I have a friend that was beaten for something that wasn't her fault she's 16,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
How many parking spots are there available?,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank goodness I don't have to wait for hours in Roslindale!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
a place to mark off that I can buy the license,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"""I saw they renew licenses, but it didn't specifically say they did REAL ID licenses, so I want sure (as the branch tile said """"limited RMV service"""")""",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I selected renew my license and it didn’t come up ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"It's not OK to spray people's yards without first informing them. These chemicals haven't been around long enough to evaluate long - term side effects. There's potential for birth defects, infertility, cancers, etc.",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
NO,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Very helpful.  Well organized.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Great suggestions!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Can I get a family plan for my 15 year old children.  I’m a retiree as was my husband who died at the end of 2/2017.Bert@umass.edu,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
My registration says my motorcycle is black. My bike is more orange than black. Just saying. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I'd just like to say Thank you!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Would like to know where and when this class is being offered in a Classroom Setting, soon.",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
yes but you need to add a link to the actual application,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
a link to FPL information would be helpful,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank You!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no thx,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
didn't know exactly what info I was looking for but what I found here helped in the search,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
np thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Need to sign in,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Nursing assistant job,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Where do I get the information and number for this phoneClarity voice carryover,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Thanks for providing all this clearly written information. I am trying to figure out where to bring my 5th grade class and based on the trails, beach, etc. this seems great. ",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Very easy,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Please keep me up date with the weather I'm massachusetts.thank you ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
This was helpful.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"expecting call on June 14, 2018 at 11am for Charles Soufy",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
N/A,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
will send more feedback when I'm finished,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
thanks for your help,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Nope,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Thank you and I'll look forward to your call at 3:45 tomorrow. Regards,Michael Martin",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Had the info I was looking for.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
yes,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Rules for shutting off shared exterior water use. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
You should have a better way for resetting a password. I know the answer I put to my security question is correct but the system says it is not. Maybe you could have more than one question and be able to send a text message to confirm identity. Or have a security system like Duo Mobile.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Nothing extra today.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
This is a fantastic tool!  Always impressed by Massachusetts' ability to make high quality spatial data available to the public.  Keep up the good work!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Disciplinary Decisions should include the date in the title. It's very hard to keep track of which list has been checked. These appear to be listed in chronological order, but I know that only by cross-checking several boards.",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Lots of options to hopefully find a food parenting program,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
very helpful,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Trabajé con una señora desde el 17 de abril asta 29 de abril  y no quiere pagarme ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Does the owner have to cancel ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"I would LOVE to see a list for Senior Discounts, especially Internet and/or cable services",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
well organized and easy to navigate. thank you,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Please call.having a problem. With online account. 857 249 4124,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I just want reassurance that my opting out of any insect spraying was accepted and I can be guaranteed that the poisons will not be near my property.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Nope very helpful,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank u,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Cannot wait to play,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I have waited for my status and/or assistance since May 20th. Am almost homeless. Please help ASAP. Thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
how many fish released in that body of water,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I hope the reissued license is still somewhere in the mail mill.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no im ok,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no thank you,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thanks for helping-out prior to small claims court.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank you for the clear instructions! Looking forward to see what we can work out together.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Maura Healy, you rock and I'm so proud that you are our Attorney General. ",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Great!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"esta muy bien la pagina,mejor que llamar por telefono ,es mas rapido y menos estres gracias.",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I like that you update time waiting period.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
VERY PRECISE AND INFORMATIVE.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"""Was unable to send online complaint from my Mac computer. When tried to submit, received pop-up error """"one or more fields are invalid"""". The highlighted fields were the """"state"""" fields under the """"Complaint against"""" portion and """"Your contact information"""" and the box under """"Complaint detail"""" where you choose under I am """"....""""the dropdown choices. I had to completely redo the form on a PC.""",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
not receiving a confirmation email for registration,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank you this is a great program. Thank You to the person or people who made this happen.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Information was informative.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
excellent info,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"""The form (rev 3/15) says """"Massachusetts regulations require employers with 25 or more employees to report their new hires and independent contractors .."""". However the website says that everyone has to submit the form regardless of size. I find this confusing.""",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"please confirm that I have responded to jury duty,",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Mallisa was a big help,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
nope. thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
thank you!!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Very easy to use website. Step by step instructions and navigation throughout mass DOR website make it easier and efficient to manage payments. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thank you for having options to access the necessary information. Diwnloading a pdf is not optimal so I was very pleased to be able ti view the requirements without downloading and using limited data sources.,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Very nice site!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"Wondering whether sending a letter, explaining situation, might be better?",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Excellent site! ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Thumbs up!,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"I hadn't known that spaying was going on without the landowners being notified. I didn't know that there was a way to opt out. I just found out about it. I think more public education and transparency is needed. We have honey bees, and bats, as well as other livestock. The livestock water buckets are outside, and could be contaminated by spray. We don 't want pesticides of any kind sprayed on our property.",/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
I have a few CORI forms from a couple of years ago. Can I still use them?,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Great way to organize everything based on certain topics concerning opening a new business. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
Fix the potholes after milling. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-11 00:00:00+00:00
"""I commercial stripe bass fish and feel it has great management, the season stays open longer so the restaurants have fresh fish all summer and the price stays up for the fisherman. GOOD JOB, """"Shaka 2 """"""",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"""Found a healthy wild rabbit in my yard over several days. Plan 2 leave it alone. It seems 2 like 2 feed on the weeds in my yard so plan 2 leave yard """"wild"""".Quincy resident""",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Savoy State Forest is beautiful.  I hope people continue to respect it.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
sqqed,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Can you get a season pass,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
very informative,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"ok, thanks",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Watched you team in Woods Hole this weekend they seemed very professional ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
This is a very well organized website and I got all the information I needed for my school project,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
How do I get my salt water license?,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
It takes too many clicks to get the document request form.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
can your name be implicated in the reporting of abuse?,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
thank you very much,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Looking for the basic roles of Chair of committees of Town Boards or Commissions.  Is there anything?,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I wasn't quite sure what the difference was between the 2 types of Mass ID's.  I will need to research more to find out what I need to help my grandson renew an expired Mass ID.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Could you put two 2-ES payment vouchers on one page so I don't need to print 4 pages when 2 pages can hold a set?,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
It would be good if we could click on the calls to hear how they sound,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
This was the father ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"dcfs  help please  me   get my kids  back   we was abuse  by  the father larry carroll it started  in 2007  its  2018  now  I been staying strong  for  11 years  I have 5 kids Joshua is 23yearold  he is out of foster care now he is in the navy I am so proud if my oldest son Joshua my son  Joshua.my  other son  jasper is 21yearold hes  all most  done  in foster care .my youngest son jeremiah is 18  will be  19 0n august 23 .my oldest daughter lisa  is 15 she will be 16 on august 22.and my last child is my the baby my daughter  latrina is just turn 13 on feb 7.please help me send this message  to the unfar social worker name mrs Sonia ruiz  she told me to ask the children court to let my come home .she wrong for telling me to ask the lawyer and judge  to let my kids come back home to live with me mrs soina ruiz is suppostd to make  a recommendation letter to the children court  she works for  dcfs at the lake wood we requested for another social work to take over the gray case my youngest daughter latrina said she wants a new social work andiasked for a new social worker  to I been going to church  praying to god to send my other younger kids  that a suffering from being gone from there mommy my 13 year old daughter latrina said she wanna go home we when to children court and the judge said If your mommy got her domestic violence certificate you kids can go home with your mother the judge lied in his court chair to all of me and my kids my daughter latrina cry she very broken  hearted right now she did wanna talk to no one please help us its been to long thank god for heiping me to hold on this long  the judge that lied to us and he is destroying our family the the judge  that lied to us workers in department 405 Edmund D,edelman  children court at  201  centre plaza  Dr #2700,monterey park  ca 91754  in Los angeles message Julia marie gray 1045 grand ave #4  long beach ca  90804 ) please send me a letter back to me at this address )thank you and god bless amen amen ",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Great info. Thanks.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Difficult to follow ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
my licence has expired and I need renewal. apparently I owe an unpaid ticket so cant renew on line,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"I will be following up on this request. We were willing to give them the benefit of the doubt a year ago, but per all the reviews this has been an issue for years.",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Al-Qaeda attacked Aurora Colorado 7/20/12Al-Qaeda attacked Sandy Hook 12/14/12Al-Qaeda attacked Charleston 6/17/15Al-Qaeda attacked Las Vegas 10/1/17Al-Qaeda attacked Sutherland Springs 11/5/17Al-Qaeda attacked Parkland Florida 2/14/18Al-Qaeda attacked Santa Fe Texas 5/18/18,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"""When you are in need of a placard, """"at least 30 days"""" is too long to wait for one which is needed immediately.""",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"I can't believe that for the 120.00 renewal fee the board no longer accepts checks, sends a two year reminder nor issues a paper copy of the license ! What do they do with our money !! Putting credit card information on line can compromise a persons identity and a hacker could obtain thousands of nurses information!",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Very helpful and useful! Thanks! Enjoyed it a lot!,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
My meter has not been replaced.  They showed up to do the exchange but said they need some special pipes or tool.  My neighbor said she hears a noise for about 10 seconds every few minutes.  What is the noise she hears? Please advise:     hook_2@verizon.net,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Cost of class?,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
ENABLE THE FORM TO BE PRINTED,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I didn’t know my EBT could get me discounted prices I can actually do stuff with my kids this summer.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Not at this time,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
times available should always be here ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
No thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I would like to be able to contact representatives without always needing to fill in my information.  ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I thought I would be able to find a motorcycle license learning class. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
A list of organizations that are part of the program would be even more helpful. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
tailgate,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
